nickname,userId,privateAccount,signature,uniqueId,verified,videoId,createTime,likesCount,shareCount,commentCount,playCount,collectCount,description,url,timestamp,duration
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7118862215750356229,1657489275,58700,388,439,2000000,2825,Eu tenho minha própria maquina de pegar urso KKKKKKKKKKKK #luccasneto #machine #maquinadepelucias,https://www.tiktok.com/@luccasneto/video/7118862215750356229,2022-07-10 21:41:15,15
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7118380421661920518,1657377098,22800,407,332,693200,1574,TRAILER OFICIAL - Luccas Neto em: A Gincana na Netoland! 😍❤️🎉 Chama a família toda e avisa para os seus amigos que o novo filme do Luccas Neto já tá disponível nas melhores plataformas digitais! Vamos nessa? 📺🎦 #AGincanaNaNetoland,https://www.tiktok.com/@luccasneto/video/7118380421661920518,2022-07-09 14:31:38,116
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7117784905223867653,1657238448,87500,1811,1003,4200000,5866,Dancinha1.jpg,https://www.tiktok.com/@luccasneto/video/7117784905223867653,2022-07-08 00:00:48,16
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7117085523826494726,1657075610,38000,242,449,820500,1740,Receba SQN KKKKKKK,https://www.tiktok.com/@luccasneto/video/7117085523826494726,2022-07-06 02:46:50,19
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7117013694793469189,1657058884,36500,408,288,1100000,2374,A gente curte cama elástica e trampolim,https://www.tiktok.com/@luccasneto/video/7117013694793469189,2022-07-05 22:08:04,82
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7114769760876760326,1656536425,369200,3811,4681,5400000,14800,⚔️,https://www.tiktok.com/@luccasneto/video/7114769760876760326,2022-06-29 21:00:25,22
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7108119402695953669,1654988026,28300,153,418,769900,1523,CHARIZARD EU ESCOLHO VOCÊ!!! 🔥 #pokemon,https://www.tiktok.com/@luccasneto/video/7108119402695953669,2022-06-11 22:53:46,45
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7107353770031336710,1654809756,36400,247,1762,725500,2045,Responder @j0semeneseez,https://www.tiktok.com/@luccasneto/video/7107353770031336710,2022-06-09 21:22:36,42
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7106608947578080517,1654636338,62700,164,340,1200000,2094,Descobri uma nova habilidade 🔃🍉💪,https://www.tiktok.com/@luccasneto/video/7106608947578080517,2022-06-07 21:12:18,36
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7105501491783519494,1654378488,54100,395,645,979400,1750,Jogador caro… ⚽️🤷‍♂️,https://www.tiktok.com/@luccasneto/video/7105501491783519494,2022-06-04 21:34:48,28
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7105123890728357125,1654290571,22500,187,754,605700,1254,#luccasneto,https://www.tiktok.com/@luccasneto/video/7105123890728357125,2022-06-03 21:09:31,36
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7104751020651171078,1654203756,75700,1632,1030,1400000,3515,ACORDA PEDRINHO HOJE TEM CAMPEONATO !!!,https://www.tiktok.com/@luccasneto/video/7104751020651171078,2022-06-02 21:02:36,48
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7103978387210882310,1654023864,23900,253,611,667800,1361,"Desenrola, bate, joga de ladin de ladin de ladin de ladin de ladin de ladin de ladin",https://www.tiktok.com/@luccasneto/video/7103978387210882310,2022-05-31 19:04:24,28
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7103638920570703110,1653944825,28700,120,257,782900,1085,Meu time se eu fosse um treinador Pokemon!!!! #pokemon,https://www.tiktok.com/@luccasneto/video/7103638920570703110,2022-05-30 21:07:05,30
